Temperature,Stress,Ni,Al,Co,Cr,Mo,Re,Ru,Ti,Ta,W,Hf,Nb,Si,C,Y,Ce,B,Ni_A1,Al_A1,Co_A1,Cr_A1,Mo_A1,Re_A1,Ru_A1,Ti_A1,Ta_A1,W_A1,Hf_A1,Ni_L12,Al_L12,Co_L12,Cr_L12,Mo_L12,Re_L12,Ru_L12,Ti_L12,Ta_L12,W_L12,Hf_L12,creep_life
1050,140,64.47,5.7,4.8,4,0.6,4.9,0,0.6,8.2,6.4,0.03,0.3,0,0,0,0,0,0.213714176,0.024637184,0.034930688,0.032534528,0.002672384,0.01069952,0,0.000991744,0.00221312,0.0104,3.33E-06,0.475171328,0.107504885,0.014980512,0.014835963,0.001064405,0.002030254,0,0.006846357,0.02612391,0.00838383,9.86E-05,622
1093,124,64.47,5.7,4.8,4,0.6,4.9,0,0.6,8.2,6.4,0.03,0.3,0,0,0,0,0,0.242151739,0.030646123,0.036147283,0.033726773,0.002815848,0.011416306,0,0.00139487,0.003218645,0.011438683,3.73E-06,0.447071556,0.101496523,0.014085383,0.013880978,0.00096628,0.002242264,0,0.006441864,0.025117076,0.008008971,9.91E-05,379
1121,103,64.47,5.7,4.8,4,0.6,4.9,0,0.6,8.2,6.4,0.03,0.3,0,0,0,0,0,0.264693738,0.035430393,0.037089991,0.034616786,0.002914416,0.011945058,0,0.001740554,0.004092326,0.012252691,8.10E-06,0.424783171,0.096714946,0.013336538,0.013130272,0.000895782,0.002351427,0,0.006099566,0.024239143,0.007684863,0.000100186,401
982,248,63.638,5.85,7.2,2.2,0.7,4.8,0,0.72,8.3,6.3,0.042,0.25,0,0,0,0,0,0.179798291,0.019192185,0.051574001,0.017844794,0.002878384,0.011584606,0,0.000766977,0.001536915,0.01095681,2.96E-06,0.499897347,0.116452846,0.023542337,0.008276331,0.001557898,0.001606582,0,0.008644941,0.02715193,0.008220692,0.000146053,601
1010,248,63.638,5.85,7.2,2.2,0.7,4.8,0,0.72,8.3,6.3,0.042,0.25,0,0,0,0,0,0.192048943,0.021963402,0.052177574,0.018102807,0.002970653,0.011835607,0,0.000946347,0.0019585,0.011349899,3.13E-06,0.487846256,0.113683799,0.023177063,0.008079017,0.001474472,0.001773443,0,0.008459526,0.026730743,0.008106196,0.000142691,232.5
1050,140,63.638,5.85,7.2,2.2,0.7,4.8,0,0.72,8.3,6.3,0.042,0.25,0,0,0,0,0,0.213390231,0.026729157,0.053331245,0.018534917,0.00311491,0.01224328,0,0.001287863,0.002750874,0.012040656,6.87E-06,0.466808832,0.108913378,0.022357069,0.007730219,0.001361092,0.001999307,0,0.008120963,0.025938889,0.007873492,0.000143273,816.5
1093,124,63.638,5.85,7.2,2.2,0.7,4.8,0,0.72,8.3,6.3,0.042,0.25,0,0,0,0,0,0.242629656,0.033204788,0.055016832,0.019111029,0.003282003,0.012785575,0,0.001792982,0.003924552,0.01300104,7.70E-06,0.4379085,0.102443255,0.021005213,0.007240433,0.00122408,0.002209464,0,0.007613778,0.024763138,0.00749137,0.000140769,380.85
1121,103,63.638,5.85,7.2,2.2,0.7,4.8,0,0.72,8.3,6.3,0.042,0.25,0,0,0,0,0,0.266067355,0.038379842,0.056403571,0.019570292,0.003406618,0.013225204,0,0.002223707,0.004923922,0.01378113,1.25E-05,0.414715425,0.097263308,0.019829876,0.006842091,0.001131644,0.002309713,0,0.007184485,0.023770317,0.007149666,0.000133476,431
982,248,62.504,5.9,7.6,2.4,0.65,5,0,0.63,8.5,6.45,0.046,0.28,0,0.02,0,0,0.02,0.170123186,0.018805354,0.053759285,0.019411792,0.002653888,0.011187337,0,0.000626653,0.001498768,0.010713738,2.89E-06,0.499886833,0.118431973,0.025193978,0.008964385,0.001419478,0.001524365,0,0.00763581,0.02797,0.008062353,0.000160828,628.3
1010,248,62.504,5.9,7.6,2.4,0.65,5,0,0.63,8.5,6.45,0.046,0.28,0,0.02,0,0,0.02,0.182646072,0.021652573,0.054486995,0.01970004,0.002743354,0.011460783,0,0.000781626,0.001928011,0.011114415,3.07E-06,0.487546824,0.115579249,0.024765519,0.008760452,0.001345136,0.001686541,0,0.00747677,0.027544555,0.007947908,0.000157046,262.8
1050,140,62.504,5.9,7.6,2.4,0.65,5,0,0.63,8.5,6.45,0.046,0.28,0,0.02,0,0,0.02,0.204363945,0.026555405,0.055823023,0.020183052,0.00287751,0.011897982,0,0.001079488,0.002735827,0.01181702,6.75E-06,0.466123069,0.11067619,0.023830302,0.008396846,0.001235984,0.001916103,0,0.007180481,0.026733885,0.007703649,0.00015695,503
1093,124,62.504,5.9,7.6,2.4,0.65,5,0,0.63,8.5,6.45,0.046,0.28,0,0.02,0,0,0.02,0.233943732,0.033197206,0.05770903,0.020823667,0.003031726,0.012468398,0,0.001525349,0.003942382,0.012787128,7.59E-06,0.436893055,0.104035316,0.022354696,0.007879416,0.001117735,0.002131066,0,0.006730974,0.025523658,0.00732669,0.000153535,266.3
1121,103,62.504,5.9,7.6,2.4,0.65,5,0,0.63,8.5,6.45,0.046,0.28,0,0.02,0,0,0.02,0.257545242,0.038499585,0.059234579,0.021329902,0.003148051,0.012922706,0,0.001904529,0.004969954,0.013563058,1.24E-05,0.413541989,0.098734838,0.021082213,0.007450368,0.001024426,0.00223511,0,0.006350275,0.024498905,0.006990541,0.000151336,255.2
926,379,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.164579312,0.014804159,0.043641125,0.018361399,0.001844887,0.011188605,0,0.00049303,0.000856176,0.009296005,2.65E-06,0.520934571,0.120110647,0.020874749,0.009866103,0.001243143,0.001473089,0,0.008680446,0.026889264,0.008364271,0.00013653,623.13
982,248,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.183306401,0.019098425,0.044411416,0.018911871,0.001973387,0.011741217,0,0.0007433,0.001402067,0.009901915,2.91E-06,0.502651912,0.115816492,0.0206969,0.009455684,0.001139406,0.001820271,0,0.008434386,0.026338352,0.008267644,0.000138952,752
1010,248,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.195179978,0.02175892,0.044969462,0.019225516,0.002040284,0.01203521,0,0.000915354,0.001781396,0.010287716,3.08E-06,0.491015968,0.11315407,0.02041597,0.009212664,0.001080246,0.001997436,0,0.008261504,0.02595308,0.008166388,0.00013588,331.43
1050,140,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.21583291,0.026326516,0.046005637,0.019739828,0.002144974,0.012502228,0,0.001234372,0.002495724,0.010964323,6.75E-06,0.47070245,0.108588516,0.019746332,0.008800067,0.00099808,0.00224405,0,0.007938978,0.025239035,0.007945501,0.000136991,737.7
1080,193,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.234794236,0.03048165,0.047001794,0.02019614,0.002231075,0.012913301,0,0.00155047,0.003199208,0.011588486,7.28E-06,0.452013299,0.104433795,0.019017614,0.008423699,0.0009283,0.002402291,0,0.007627117,0.024537238,0.007708657,0.000131718,102
1093,124,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.244098967,0.032515608,0.047496997,0.020415111,0.002266251,0.013111072,0,0.001708172,0.003559635,0.011896874,7.54E-06,0.442831307,0.102399937,0.018635497,0.008238722,0.0009038,0.002465468,0,0.007464036,0.024175116,0.007580854,0.000135263,415
1100,100,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.249419359,0.033673825,0.047784065,0.020536572,0.002288251,0.013225706,0,0.00180368,0.003768884,0.012071966,7.69E-06,0.437583832,0.101235663,0.018408142,0.008137505,0.000887286,0.00249777,0,0.007371765,0.023968871,0.007511543,0.000133701,693.8
1121,96,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.266740734,0.037454877,0.048711383,0.020938246,0.002356013,0.013592067,0,0.002110595,0.004466608,0.012647208,1.23E-05,0.42046592,0.097453685,0.017657745,0.007791385,0.00082999,0.0025718,0,0.007066605,0.023268945,0.00725949,0.00012859,357.08
1148,82,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.292447757,0.043076186,0.05008631,0.021520278,0.002449535,0.014144951,0,0.002583146,0.005544857,0.013503618,1.34E-05,0.39505073,0.091841446,0.016500999,0.007280014,0.000758793,0.00263928,0,0.006592702,0.022191946,0.006873125,0.000126465,336.5
1148,86,64.16,5.8,6.3,2.4,0.5,5.5,0,0.7,8,6.4,0.04,0.2,0,0,0,0,0,0.292447757,0.043076186,0.05008631,0.021520278,0.002449535,0.014144951,0,0.002583146,0.005544857,0.013503618,1.34E-05,0.39505073,0.091841446,0.016500999,0.007280014,0.000758793,0.00263928,0,0.006592702,0.022191946,0.006873125,0.000126465,367.38
982,248,64.61,5.9,5.9,2.2,0.5,5.5,0,0.8,8,6.4,0.04,0.15,0,0,0,0,0,0.166703516,0.017218019,0.039080043,0.016319687,0.001825557,0.010648642,0,0.00074861,0.001242429,0.008880873,2.63E-06,0.522177136,0.119849607,0.021364119,0.009532017,0.001247382,0.001939571,0,0.009726695,0.026461801,0.008594678,0.000136996,559.5
1010,248,64.61,5.9,5.9,2.2,0.5,5.5,0,0.8,8,6.4,0.04,0.15,0,0,0,0,0,0.177508913,0.019614843,0.039596475,0.01660829,0.001892295,0.01092307,0,0.00091975,0.001575523,0.009225284,2.78E-06,0.51161628,0.117453865,0.02113024,0.009306357,0.001195117,0.002135653,0,0.009553867,0.026129931,0.008514327,0.000134362,229.4
1050,140,64.61,5.9,5.9,2.2,0.5,5.5,0,0.8,8,6.4,0.04,0.15,0,0,0,0,0,0.196458394,0.02375334,0.040575577,0.017090224,0.001994672,0.011368105,0,0.001242482,0.002198707,0.00984241,6.09E-06,0.493031972,0.113318796,0.020537027,0.008927362,0.001105682,0.00240247,0,0.009234496,0.025498947,0.008326744,0.000136504,521.9
1093,124,64.61,5.9,5.9,2.2,0.5,5.5,0,0.8,8,6.4,0.04,0.15,0,0,0,0,0,0.222630354,0.029404782,0.042002442,0.017722074,0.002120094,0.011952414,0,0.001720656,0.003127224,0.010709718,6.83E-06,0.467264126,0.107660216,0.019510377,0.008404171,0.001010833,0.002656677,0,0.008754075,0.024571022,0.008008909,0.000136074,433
1121,103,64.61,5.9,5.9,2.2,0.5,5.5,0,0.8,8,6.4,0.04,0.15,0,0,0,0,0,0.243775604,0.033952696,0.043177761,0.018219968,0.002212531,0.012417644,0,0.00213086,0.003923901,0.01141161,1.11E-05,0.446415138,0.103112799,0.018581004,0.007982766,0.000935868,0.002782812,0,0.008342239,0.023774761,0.007722459,0.000130154,390
982,248,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.172937795,0.017057645,0.03098775,0.018040885,0.00178343,0.01076334,0,0.00067467,0.001158445,0.00809081,2.62E-06,0.525657819,0.118225173,0.016919112,0.01134415,0.001251669,0.002237179,0,0.008524298,0.02630663,0.008740103,0.000136677,553
1010,248,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.183526262,0.019348664,0.031420505,0.018409006,0.001851679,0.011085201,0,0.000823583,0.001464761,0.00844034,2.76E-06,0.515335236,0.115937016,0.016751007,0.011054394,0.001192971,0.002442414,0,0.008379033,0.025998297,0.008668452,0.000134121,251
1050,140,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.20199972,0.02328534,0.032213805,0.01900548,0.001955558,0.01159431,0,0.00110019,0.002037165,0.009052388,6.05E-06,0.497252774,0.111993745,0.01632361,0.010579991,0.001111888,0.002721739,0,0.008097002,0.025423358,0.008499464,0.000136428,904.9
1080,193,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.219004525,0.026876302,0.032966916,0.019520614,0.002041073,0.012034505,0,0.001372671,0.002601879,0.009621736,6.52E-06,0.480546681,0.108400042,0.01582704,0.010150954,0.001042816,0.002910644,0,0.007827719,0.024855977,0.008302926,0.000132002,91.1
1093,124,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.227373277,0.02863867,0.03334029,0.019765715,0.002080602,0.012247178,0,0.001513165,0.002894603,0.009899746,6.76E-06,0.472320962,0.106640558,0.015557968,0.009943599,0.001012534,0.002985676,0,0.007691361,0.024566921,0.008197628,0.000136303,457
1121,103,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.247772084,0.032931269,0.034249985,0.020348521,0.002172218,0.012754914,0,0.001860855,0.003626469,0.010582696,7.33E-06,0.452220136,0.102350255,0.014876563,0.009451066,0.000945729,0.003123394,0,0.007341842,0.023829877,0.007926701,0.00013066,451
1148,82,65.31,5.8,4.7,2.5,0.5,6,0,0.7,7.9,6.4,0.04,0.15,0,0,0,0,0,0.271013404,0.037827882,0.035283156,0.020988013,0.002265525,0.013321924,0,0.002273502,0.004511107,0.011363521,1.20E-05,0.429285965,0.097450214,0.014050714,0.008894054,0.000875213,0.003205171,0,0.006930739,0.022944768,0.007587149,0.000130099,401
982,248,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.16303988,0.014857922,0.030905084,0.022547503,0.001381544,0.010687987,0,0.000862832,0.001227195,0.007514991,2.53E-06,0.5347485,0.116605125,0.015100313,0.012636,0.00073125,0.001872,0,0.012248438,0.029988562,0.007180875,0.000138938,424
1010,248,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.172827308,0.01693418,0.031204227,0.022889144,0.001421404,0.010979216,0,0.00105872,0.001554744,0.007805724,2.67E-06,0.525164102,0.114534331,0.015047414,0.012408904,0.000704561,0.002070547,0,0.012056624,0.029656275,0.007160642,0.000136599,203
1050,140,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.189979023,0.020509925,0.031783265,0.023450291,0.001478899,0.011430237,0,0.001426601,0.002173314,0.008318447,5.81E-06,0.508324356,0.110952632,0.014798796,0.012017487,0.000669187,0.002370038,0,0.011689864,0.029039936,0.00707526,0.000132443,813
1093,124,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.213695202,0.025386518,0.032647204,0.024182874,0.001549852,0.01200084,0,0.001967245,0.003096469,0.00903056,6.47E-06,0.484963481,0.106077848,0.014273431,0.011461392,0.000626378,0.00266544,0,0.011141539,0.028113728,0.00690349,0.000133272,385
1121,103,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.232872792,0.029301759,0.033375631,0.024758497,0.001600825,0.012445804,0,0.002431013,0.003888219,0.009608455,7.01E-06,0.466040407,0.102162357,0.013754598,0.010997266,0.000589941,0.002834281,0,0.010683058,0.027323236,0.006726608,0.00013466,396
1148,82,65.46,5.65,4.5,3,0.35,5.5,0,1,9,5.5,0.04,0,0,0,0,0,0,0.254836503,0.033782646,0.034220739,0.025405556,0.001657133,0.0129523,0,0.002982839,0.004834256,0.010270412,1.14E-05,0.44434656,0.097684487,0.013108272,0.01045723,0.000557148,0.00296329,0,0.010132737,0.02637573,0.006502095,0.000128573,354
580,193,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.119629988,0.002670375,0.02200375,0.019734723,0.000596742,0.004251125,0,6.16E-05,2.82E-05,0.007053522,0,0.593932519,0.127462481,0.009025453,0.021449478,0.000929798,0.000248481,0,0.011726677,0.02805425,0.00856857,0.000144279,106.05
982,248,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.169180306,0.014401352,0.020342191,0.025139312,0.001318522,0.011289841,0,0.00074916,0.001086282,0.006208039,2.50E-06,0.542326152,0.115729944,0.010175595,0.015781356,0.000749394,0.002402469,0,0.011035194,0.029395347,0.006964956,0.000139593,525
1010,248,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.178822242,0.016374294,0.020567229,0.025641918,0.00136606,0.011654939,0,0.000918603,0.001373956,0.006490759,2.63E-06,0.532845388,0.113760492,0.010138218,0.015442176,0.00072261,0.0026303,0,0.010868054,0.029106731,0.006958734,0.000137296,283
1100,100,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.222808388,0.025203952,0.021669628,0.027564493,0.001523975,0.013012152,0,0.001786617,0.002885825,0.007785242,6.49E-06,0.489535544,0.104929037,0.009583839,0.014002535,0.000639811,0.00333235,0,0.00999705,0.027585193,0.006731347,0.000133294,837.5
1121,103,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.236912533,0.028013817,0.022032219,0.028116948,0.001567591,0.013400155,0,0.002090122,0.003427387,0.008198915,6.88E-06,0.47561675,0.102117428,0.00933408,0.013553862,0.00061579,0.00346787,0,0.009697072,0.027049386,0.006618122,0.00012964,470.5
1148,82,66.81,5.6,3,3.5,0.35,6,0,0.9,8.8,5,0.04,0,0,0,0,0,0,0.257918988,0.032199326,0.022576068,0.028907061,0.001625626,0.013966961,0,0.002557751,0.004269133,0.008814174,1.12E-05,0.454866368,0.0979312,0.008933312,0.012894016,0.000577344,0.003606848,0,0.009225088,0.026203968,0.006431488,0.000130368,465
982,248,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.177793497,0.017098088,0.026676461,0.016980674,0.001776865,0.01079687,0,0.000560978,0.001223715,0.008007635,2.61E-06,0.533058903,0.118046944,0.014462417,0.011455452,0.001311472,0.002499767,0,0.006658798,0.027606117,0.009325216,0.000137668,530
1010,248,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.18770244,0.019244136,0.026961021,0.017315602,0.001843371,0.011095941,0,0.000678558,0.00153019,0.008343246,2.75E-06,0.523429793,0.115899158,0.014385026,0.011180441,0.00126047,0.002713215,0,0.006544475,0.027295943,0.009279054,0.000135305,269
1080,193,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.220972208,0.026256856,0.028066789,0.018330379,0.002028151,0.011992407,0,0.001100721,0.002663553,0.009489309,6.42E-06,0.490867827,0.108883847,0.013759458,0.010324615,0.00111147,0.003213888,0,0.006119778,0.026166405,0.008972104,0.000133912,109
1080,130,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.220972208,0.026256856,0.028066789,0.018330379,0.002028151,0.011992407,0,0.001100721,0.002663553,0.009489309,6.42E-06,0.490867827,0.108883847,0.013759458,0.010324615,0.00111147,0.003213888,0,0.006119778,0.026166405,0.008972104,0.000133912,565
1121,103,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.247974122,0.031862677,0.029031554,0.019093954,0.002157387,0.012671963,0,0.001465733,0.003669709,0.010432151,7.17E-06,0.464307596,0.103285204,0.013050225,0.009662369,0.001015088,0.003432266,0,0.00575428,0.02515515,0.008628248,0.00013323,500
1148,82,66.46,5.8,4,2.4,0.5,5.6,0,0.55,8.3,6.2,0.04,0.15,0,0,0,0,0,0.269775287,0.036375768,0.02981958,0.019684109,0.002250168,0.01321342,0,0.001772153,0.004531426,0.01119643,1.17E-05,0.442803452,0.098769632,0.012424958,0.009141522,0.000945048,0.003525756,0,0.0054522,0.02429258,0.008311576,0.000127218,354.1
982,248,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.179257364,0.016907642,0.021460389,0.01706896,0.001357118,0.010964489,0,0.000601741,0.001124103,0.007315634,2.56E-06,0.538246115,0.11805003,0.01225123,0.012469612,0.00109191,0.002868084,0,0.007264841,0.026278634,0.009281235,0.000138309,460
1010,248,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.18898259,0.018987224,0.021712779,0.017442473,0.001409956,0.011285037,0,0.000725197,0.001401868,0.007640181,2.70E-06,0.52883327,0.115968378,0.012183086,0.012154454,0.001045083,0.003092299,0,0.007143784,0.025998219,0.009248265,0.000136004,241
1080,193,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.221697562,0.02579497,0.022665062,0.018571622,0.001564954,0.012242534,0,0.001171354,0.002421427,0.008741069,6.30E-06,0.496872544,0.109161341,0.011663833,0.011191886,0.000923668,0.003607023,0,0.006694905,0.02497948,0.008980477,0.000134842,78
1100,100,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.233853884,0.028288134,0.023037798,0.018961574,0.001615233,0.012576926,0,0.001343264,0.002829145,0.009157409,6.63E-06,0.484936463,0.106665344,0.011406086,0.010852904,0.000889043,0.003727393,0,0.006526231,0.024570501,0.008844327,0.00013171,880
1121,103,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.248289402,0.031240548,0.023484032,0.019408872,0.001670147,0.012967377,0,0.001557632,0.003333263,0.009651694,7.03E-06,0.470735728,0.103716443,0.011075457,0.010454822,0.000844576,0.003832582,0,0.006308724,0.024064006,0.008663298,0.000134364,492
1148,82,67.26,5.8,3.3,2.5,0.4,6,0,0.6,7.9,6.1,0.04,0.1,0,0,0,0,0,0.269792077,0.035637233,0.024152175,0.02004928,0.0017464,0.013540318,0,0.001879858,0.004114335,0.010386884,1.14E-05,0.44954818,0.099316365,0.010547087,0.009886365,0.000789196,0.00392151,0,0.005989326,0.023284347,0.00836915,0.000128474,541
998,248,67.03,5.6,3.5,2.8,0.4,5.8,0,0.73,8.8,5.3,0.04,0,0,0,0,0,0,0.192238785,0.017781009,0.024914138,0.021071714,0.00158794,0.012482274,0,0.00084018,0.001509523,0.007628834,2.80E-06,0.523576683,0.112651173,0.011355136,0.01219862,0.000893101,0.002601333,0,0.008739627,0.029047034,0.007605531,0.000134674,257
1080,193,67.03,5.6,3.5,2.8,0.4,5.8,0,0.73,8.8,5.3,0.04,0,0,0,0,0,0,0.229197353,0.025488078,0.025776135,0.022269786,0.001738275,0.013502258,0,0.001473395,0.00288057,0.008767528,6.62E-06,0.487368719,0.104947693,0.01097397,0.011232104,0.000787637,0.003229974,0,0.00810803,0.027673203,0.007419675,0.000132376,80
1100,100,67.03,5.6,3.5,2.8,0.4,5.8,0,0.73,8.8,5.3,0.04,0,0,0,0,0,0,0.24129672,0.027954556,0.026093933,0.022637,0.001780634,0.013813822,0,0.001690211,0.003363033,0.009143136,6.96E-06,0.475461733,0.10248062,0.010760562,0.010928595,0.00076261,0.003354193,0,0.007891079,0.027189,0.00731589,0.000135719,932
1121,103,67.03,5.6,3.5,2.8,0.4,5.8,0,0.73,8.8,5.3,0.04,0,0,0,0,0,0,0.2556658,0.030871048,0.02648558,0.023059548,0.001830648,0.014178332,0,0.001955632,0.003959052,0.009590684,1.10E-05,0.461297644,0.09956412,0.010481755,0.01056335,0.000728074,0.003477181,0,0.007625948,0.026599807,0.007180316,0.000131807,525
1148,82,67.03,5.6,3.5,2.8,0.4,5.8,0,0.73,8.8,5.3,0.04,0,0,0,0,0,0,0.277051734,0.035195859,0.027078931,0.023675698,0.001894215,0.014712926,0,0.002354862,0.004876511,0.010257351,1.19E-05,0.440198508,0.0952403,0.010021823,0.01002782,0.000683715,0.003592502,0,0.007226988,0.025681295,0.006951102,0.000131945,431
912,517,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.160327482,0.014013734,0.047966599,0.02055864,0.002197657,0.011255315,0,0.000485995,0.000726322,0.009495587,2.67E-06,0.515735774,0.120414269,0.02348551,0.010392642,0.001489779,0.001289232,0,0.009962898,0.025190161,0.008072025,0.00020771,227.4
954,345,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.173956248,0.017136288,0.048700872,0.021033504,0.002324002,0.011714573,0,0.00067055,0.001068869,0.009952229,2.87E-06,0.50240844,0.117293854,0.023254733,0.010062144,0.001383545,0.001530284,0,0.00978264,0.024840918,0.008000802,0.00020264,438
982,248,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.184995508,0.019631362,0.049332337,0.021378656,0.002409331,0.012022471,0,0.000831325,0.001375465,0.010320522,6.05E-06,0.491576805,0.114799579,0.022933909,0.009814153,0.001314029,0.001690443,0,0.00961568,0.024535382,0.007904705,0.000205317,689
1010,248,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.197932591,0.022529878,0.050098109,0.021753759,0.002498331,0.012344128,0,0.001035893,0.001763905,0.010746992,6.41E-06,0.478851824,0.111899605,0.022457337,0.009530186,0.001241327,0.001855316,0,0.009410058,0.024145808,0.007774977,0.000206888,274
1010,190,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.197932591,0.022529878,0.050098109,0.021753759,0.002498331,0.012344128,0,0.001035893,0.001763905,0.010746992,6.41E-06,0.478851824,0.111899605,0.022457337,0.009530186,0.001241327,0.001855316,0,0.009410058,0.024145808,0.007774977,0.000206888,557
1080,193,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.241000321,0.032094418,0.052726817,0.022889664,0.00273851,0.013287693,0,0.001806576,0.003223574,0.01215715,1.15E-05,0.436365971,0.10233283,0.020503157,0.008611082,0.001048942,0.002219854,0,0.008641575,0.02268642,0.00723892,0.000201251,85
1080,130,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.241000321,0.032094418,0.052726817,0.022889664,0.00273851,0.013287693,0,0.001806576,0.003223574,0.01215715,1.15E-05,0.436365971,0.10233283,0.020503157,0.008611082,0.001048942,0.002219854,0,0.008641575,0.02268642,0.00723892,0.000201251,271
1100,100,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.2568956,0.035613417,0.05370534,0.023290519,0.002815738,0.013621535,0,0.002119894,0.003810955,0.01267891,1.21E-05,0.420656397,0.098818421,0.019704846,0.008272623,0.000988478,0.002294682,0,0.008331461,0.022099553,0.00701349,0.000194165,469
1121,103,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.275729468,0.039790491,0.054854281,0.023751783,0.002898874,0.014011222,0,0.002502004,0.004538118,0.013290818,1.73E-05,0.402020811,0.094636502,0.018741573,0.007873712,0.000923008,0.002358174,0,0.007946877,0.021369896,0.006736836,0.000191355,284
1148,82,63.29,5.8,7,2.65,0.6,5.5,0,0.8,7.5,6.4,0.06,0.4,0,0,0,0,0,0.303674749,0.046006185,0.056533463,0.024419139,0.003015872,0.014589281,0,0.003095981,0.005664185,0.014202872,2.36E-05,0.374348686,0.08842432,0.017288206,0.007287805,0.000834241,0.002397788,0,0.007356014,0.020247401,0.0063119,0.000188885,384
